name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Delhi,1/09/2021,27,23,25.7,31.2,23,26.6,25.4,98.2,104.598,100,12.5,rain,0,0,,20.5,60.3,1007.4,94.9,2.6,178.7,15.4,6,,2021-09-01T05:59:07,2021-09-01T18:42:47,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2/09/2021,32,24,27.7,46.2,24,32.9,26.2,92.4,39.76,100,4.17,rain,0,0,,13,96.8,1005.1,86.2,2.8,109.3,9.2,5,,2021-09-02T05:59:37,2021-09-02T18:41:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,3/09/2021,34,26,29.3,43.8,26,34.9,26.1,84.3,5.231,100,12.5,rain,0,0,,14.8,144.4,1003.5,82.9,3.3,164.1,14.1,6,,2021-09-03T06:00:07,2021-09-03T18:40:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,4/09/2021,32,26,28.1,44.1,26,32.9,26.2,89.7,0,0,0,,0,0,33.5,14.8,156.4,1003.4,79.7,3.5,145,12.3,5,,2021-09-04T06:00:36,2021-09-04T18:39:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,5/09/2021,33.6,26.7,30,44.2,30.1,38,26.6,82.8,0.448,100,4.17,rain,0,0,,11.4,185,1003.3,68.8,3.5,213.8,18.5,8,,2021-09-05T06:01:06,2021-09-05T18:38:12,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,6/09/2021,35,28,31.1,50.4,34.4,41.8,27.8,83.2,5.104,100,4.17,rain,0,0,,10.8,103.5,1004.7,65.1,3.3,228.5,19.7,8,,2021-09-06T06:01:36,2021-09-06T18:37:02,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,7/09/2021,33.2,27,29.8,44.3,30.6,38.5,27.3,86.8,4.403,100,4.17,rain,0,0,,16.6,95.2,1006,78.4,3.2,209.3,18.2,7,,2021-09-07T06:02:05,2021-09-07T18:35:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,8/09/2021,32.4,27,29.4,42.3,31.8,36.2,26.3,84.3,0,0,0,,0,0,,18.4,89.9,1005.1,69.9,3.6,259.4,22.4,9,,2021-09-08T06:02:34,2021-09-08T18:34:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,9/09/2021,33.3,27.9,29.6,46.2,33.2,37.6,26.7,84.6,4.253,100,4.17,rain,0,0,,17.8,90.6,1004.1,73.1,3.3,188.3,16.3,7,,2021-09-09T06:03:04,2021-09-09T18:33:30,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,10/09/2021,32.6,25,28.3,46.2,25,34.4,26.6,91,11.135,100,12.5,rain,0,0,33.5,20.5,85.6,1003.8,88.6,2.9,201.3,17.3,7,,2021-09-10T06:03:33,2021-09-10T18:32:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/09/2021,26.2,24,25.1,26.2,24,25.1,24.7,98,127.15,100,20.83,rain,0,0,37.1,18.4,87.2,1003.9,97.1,2.1,111.2,9.5,4,,2021-09-11T06:04:02,2021-09-11T18:31:08,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/09/2021,32.9,24,26.8,44.1,24,30.5,25.8,94.6,0.979,100,4.17,rain,0,0,37.1,18.4,110.2,1002.3,91.1,2.9,128.1,11.2,5,,2021-09-12T06:04:32,2021-09-12T18:29:56,0.19,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/09/2021,33,25,27.6,44.1,25,32.1,26.4,93.5,1.851,100,4.17,rain,0,0,51.8,23.6,105,1002.5,83.7,2.6,216.4,18.7,8,,2021-09-13T06:05:01,2021-09-13T18:28:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/09/2021,34.7,24,28.8,47.9,24,34.6,25.9,85.6,0.747,100,8.33,rain,0,0,29.5,20.3,50.2,1004.7,75.1,3.1,272.8,23.5,9,,2021-09-14T06:05:30,2021-09-14T18:27:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,15/09/2021,34.6,25.8,29.7,47.2,25.8,36,25.9,80.6,0,0,0,,0,0,31.7,18.4,120.1,1005.7,59.8,4.4,220.9,19.2,9,,2021-09-15T06:05:59,2021-09-15T18:26:21,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,16/09/2021,29,24,26.2,38.2,24,28.3,25.1,93.7,12.104,100,8.33,rain,0,0,,11.2,135.1,1004.7,83.6,3.3,270,23.2,9,,2021-09-16T06:06:29,2021-09-16T18:25:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,17/09/2021,31.4,24.7,27.7,40.6,24.7,31.4,24.6,83.6,0,0,0,,0,0,33.5,16.6,67.2,1003.7,83.9,3.7,201.3,17.3,6,,2021-09-17T06:06:58,2021-09-17T18:23:56,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/09/2021,33.5,25,28.6,46.2,25,34,25.8,85.1,0,0,0,,0,0,,14.8,93.8,1005.5,62.7,3.4,248.6,21.7,8,,2021-09-18T06:07:28,2021-09-18T18:22:44,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/09/2021,33.9,26,29.9,44.7,26,36.7,26,80.3,0,0,0,,0,0,,14.8,122.7,1007.2,45,3.8,260.8,22.5,9,,2021-09-19T06:07:57,2021-09-19T18:21:32,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,20/09/2021,34.7,27,30.1,44,31,37.4,26.2,80.9,0,0,0,,0,0,,14.8,127.3,1006.3,49.8,3.5,253.6,22,9,,2021-09-20T06:08:27,2021-09-20T18:20:20,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,21/09/2021,35.1,27,29.6,45.7,30.6,36.8,26.2,82.8,3.403,100,4.17,rain,0,0,29.5,14.8,126.5,1005.2,60.9,3.8,218.4,18.9,7,,2021-09-21T06:08:56,2021-09-21T18:19:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/09/2021,31.2,25,27.5,37.9,25,31.4,25.6,89.4,0.119,100,4.17,rain,0,0,33.5,15.5,106.7,1005,87.9,3.4,90.1,7.6,3,,2021-09-22T06:09:26,2021-09-22T18:17:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/09/2021,32.2,25,27.8,44.3,25,31.9,25.4,87.2,0.766,100,4.17,rain,0,0,,16.6,119.5,1006.6,76.3,3.4,116.8,10.1,4,,2021-09-23T06:09:56,2021-09-23T18:16:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,24/09/2021,34,25,28.2,43.5,25,32.6,25.4,85.4,3.403,100,4.17,rain,0,0,33.5,14.8,81.5,1007.5,76.4,3.4,243.7,21,8,,2021-09-24T06:10:26,2021-09-24T18:15:31,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/09/2021,32.4,25.5,28.7,40.8,25.5,33.7,25.8,84.8,0,0,0,,0,0,,9.4,66.6,1006.3,70.6,3.2,229.8,19.8,8,,2021-09-25T06:10:56,2021-09-25T18:14:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/09/2021,32.8,25,28.1,42.3,25,32.9,25.9,88.6,0,0,0,,0,0,,14.8,73.7,1006.1,78.8,2.7,236.3,20.6,8,,2021-09-26T06:11:27,2021-09-26T18:13:08,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/09/2021,33.6,26,29.6,42.1,26,36,26.1,82.3,0,0,0,,0,0,,9.4,76.3,1006.5,61.1,2.9,242.4,20.7,8,,2021-09-27T06:11:57,2021-09-27T18:11:56,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/09/2021,34.1,26,30.3,44.5,26,37.6,26.2,79.9,0,0,0,,0,0,33.5,16.6,88.3,1007.1,52.3,3.6,158,13.7,5,,2021-09-28T06:12:28,2021-09-28T18:10:45,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/09/2021,34.4,27,30.1,43.7,31.2,37.2,26,79.6,0,0,0,,0,0,,16.6,86.7,1008.5,56.8,3.9,232,20.1,8,,2021-09-29T06:12:59,2021-09-29T18:09:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/09/2021,34.3,26,29.7,43.8,26,36.4,25.9,80.6,0,0,0,,0,0,,11.2,119.5,1009.7,55.1,3.4,217.1,18.7,8,,2021-09-30T06:13:30,2021-09-30T18:08:23,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,1/10/2021,33,27,29.6,42.3,30.1,36.5,25.9,81.1,1.701,100,4.17,rain,0,0,37.1,11.8,223,1009.2,48.7,3,213.8,18.5,7,,2021-10-01T06:14:01,2021-10-01T18:07:13,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2/10/2021,34.9,27,30.3,43.5,31.5,37.6,26.2,80.5,0,0,0,,0,0,,14.8,291,1007.9,43.7,3.4,214.1,18.6,7,,2021-10-02T06:14:33,2021-10-02T18:06:03,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,3/10/2021,35.7,27,30.2,47.3,31.2,37.4,25.9,79,0.851,100,4.17,rain,0,0,33.5,18.3,254.4,1005.9,52.6,3.7,230,19.8,8,,2021-10-03T06:15:05,2021-10-03T18:04:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,4/10/2021,35.9,26.8,30.6,42.4,30.1,36,24.6,72.5,0,0,0,,0,0,,14.8,245.9,1005.7,61.2,3.9,238.1,20.6,8,,2021-10-04T06:15:37,2021-10-04T18:03:44,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,5/10/2021,34.9,27,29.8,42.9,30.1,34.9,24.5,74.3,0.851,100,4.17,rain,0,0,,16.6,246.9,1008.2,73.1,3.6,234.9,20.4,8,,2021-10-05T06:16:09,2021-10-05T18:02:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,6/10/2021,34.6,26,29.5,40.5,26,33.3,24.6,76.9,0,0,0,,0,0,,14.1,254.4,1008.6,51.5,3.5,229.4,19.8,8,,2021-10-06T06:16:42,2021-10-06T18:01:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,7/10/2021,33.7,25.3,28.8,38.2,25.3,31.9,23.4,74.7,0,0,0,,0,0,,16.6,281.9,1007.3,27.2,3.1,237.2,20.5,8,,2021-10-07T06:17:15,2021-10-07T18:00:18,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,8/10/2021,34.9,24.6,28.9,37,24.6,30,21.2,67,0,0,0,,0,0,,18.4,274.7,1006.2,6.3,3.4,218,18.9,7,,2021-10-08T06:17:48,2021-10-08T17:59:11,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,9/10/2021,35.6,23.8,29.2,36.5,23.8,29.8,19.7,61.2,0,0,0,,0,0,,14.8,266.9,1006.4,0.1,3.5,239.9,20.7,8,,2021-10-09T06:18:22,2021-10-09T17:58:04,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/10/2021,35.7,23.9,29.2,37.3,23.9,29.9,19.6,60.4,0,0,0,,0,0,,14.8,266.4,1007,0,3.7,234.8,20.3,8,,2021-10-10T06:18:56,2021-10-10T17:56:57,0.13,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/10/2021,36.5,23.8,29.5,38.4,23.8,30,19,57.8,0,0,0,,0,0,,11.2,295.2,1006.6,6.8,4.1,237.5,20.6,8,,2021-10-11T06:19:30,2021-10-11T17:55:52,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/10/2021,35.9,23.8,29,36.5,23.8,29.2,19,60.3,0,0,0,,0,0,,13,298.5,1006.9,0,3.5,235.9,20.5,8,,2021-10-12T06:20:05,2021-10-12T17:54:47,0.21,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/10/2021,33.5,22.7,28,32.6,22.7,27.8,15.9,51.7,0,0,0,,0,0,,18.4,307.4,1007.9,0,3.2,234.2,20.2,8,,2021-10-13T06:20:40,2021-10-13T17:53:42,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/10/2021,33.4,20,25.8,31.9,20,25.4,14.5,55,0,0,0,,0,0,37.1,20.5,290.6,1007.7,0,3.2,234.4,20.3,8,,2021-10-14T06:21:15,2021-10-14T17:52:38,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,15/10/2021,33.8,20,26.3,34.5,20,26.4,16.8,59.2,0,0,0,,0,0,,10.5,246.2,1005.5,0,3.2,227.1,19.5,8,,2021-10-15T06:21:51,2021-10-15T17:51:35,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,16/10/2021,33.4,21.3,27.3,37.7,21.3,28.1,19.7,66.1,0,0,0,,0,0,,7.6,302.5,1005.7,12.4,2.3,219.9,19.1,8,,2021-10-16T06:22:27,2021-10-16T17:50:33,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/10/2021,30,22,25,36.2,22,25.9,22.6,87.2,44.491,100,16.67,rain,0,0,46.4,27.7,65.1,1007.5,86.9,2.2,102.4,8.9,4,,2021-10-17T06:23:04,2021-10-17T17:49:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,18/10/2021,23.3,20,21.9,23.3,20,21.9,21,94.9,41.652,100,16.67,rain,0,0,,14.8,17.1,1006.6,88,2.9,54.8,4.6,2,,2021-10-18T06:23:41,2021-10-18T17:48:30,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/10/2021,30.6,20.9,24.7,33,20.9,25.6,21.3,82.4,0,0,0,,0,0,33.5,20.5,280.6,1007.8,37.4,3.3,223.2,19.1,8,,2021-10-19T06:24:18,2021-10-19T17:47:30,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/10/2021,31,21,25.2,32.2,21,25.4,19.4,73.2,0,0,0,,0,0,,16.6,267.4,1010.9,6.9,3,201.7,17.4,7,,2021-10-20T06:24:56,2021-10-20T17:46:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/10/2021,32,17.9,24.8,30.7,17.9,24.6,14.2,55.7,0,0,0,,0,0,33.5,18.3,281.2,1010.6,1.3,3.6,225.3,19.6,8,,2021-10-21T06:25:34,2021-10-21T17:45:33,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,22/10/2021,32,18.9,25.3,33.2,18.9,25.7,16.8,60.6,0,0,0,,0,0,,18.4,245.6,1010.7,0,3.8,220.9,19.1,8,,2021-10-22T06:26:13,2021-10-22T17:44:35,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/10/2021,31.7,19.8,25.1,32.7,19.8,25.2,17.7,66.8,0,0,0,,0,0,,13,119.8,1012.4,25,3.5,218.2,18.8,8,,2021-10-23T06:26:52,2021-10-23T17:43:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/10/2021,30.5,19,23.8,31.8,19,24,18.2,73.5,23.714,100,8.33,rain,0,0,,18.4,88.2,1013.9,77,3.1,162.9,14.1,7,,2021-10-24T06:27:32,2021-10-24T17:42:44,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/10/2021,28,17.4,22.3,28.6,17.4,22.4,18,78.7,0,0,0,,0,0,,18.4,305.5,1014.7,24.8,3.2,199.7,17.2,7,,2021-10-25T06:28:12,2021-10-25T17:41:49,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/10/2021,27.2,17.6,22.2,27.6,17.6,22.3,16.2,71.7,0,0,0,,0,0,,18.4,278,1014,0,2.8,208.7,17.9,7,,2021-10-26T06:28:52,2021-10-26T17:40:56,0.69,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/10/2021,28,16.3,22,27.8,16.3,22,15.3,68.7,0,0,0,,0,0,,14.8,260.9,1015.6,0,2.5,197.3,17.1,7,,2021-10-27T06:29:33,2021-10-27T17:40:03,0.72,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,28/10/2021,27.9,16.4,21.9,27.5,16.4,21.9,14.6,67.3,0,0,0,,0,0,,13,267.6,1015.7,0,2.9,198.9,17.1,7,,2021-10-28T06:30:14,2021-10-28T17:39:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/10/2021,29,16.5,22.5,29.1,16.5,22.5,15.7,68,0,0,0,,0,0,,9.4,318.5,1017,0,2.5,197.7,17.2,7,,2021-10-29T06:30:56,2021-10-29T17:38:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,30/10/2021,29.3,16.8,22.3,28.5,16.8,22.3,14.5,64.3,0,0,0,,0,0,,16.6,287.2,1016.5,0,2.6,202.6,17.5,7,,2021-10-30T06:31:38,2021-10-30T17:37:33,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,31/10/2021,29,17.7,22.5,28.7,17.7,22.5,15.1,64.8,0,0,0,,0,0,,12.7,260,1014.4,1.3,2.8,197.8,17,7,,2021-10-31T06:32:21,2021-10-31T17:36:45,0.85,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,1/11/2021,30.2,15.6,22.1,29.1,15.6,21.9,13.1,60.9,0,0,0,,0,0,,11.2,114.8,1013.8,0,2.9,190.1,16.5,7,,2021-11-01T06:33:04,2021-11-01T17:35:58,0.88,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2/11/2021,29.2,16.2,22.5,29,16.2,22.4,14.3,62.8,0,0,0,,0,0,,14.8,124.9,1015.1,5.8,2.7,180.1,15.5,7,,2021-11-02T06:33:47,2021-11-02T17:35:13,0.91,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,3/11/2021,30,17.6,22.4,30,17.6,22.5,16.2,70.1,0,0,0,,0,0,,9.4,110.1,1014.9,43.7,2.2,176.5,15.2,7,,2021-11-03T06:34:31,2021-11-03T17:34:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,4/11/2021,27,16.8,21,27.8,16.8,21,17,79.1,0,0,0,,0,0,,9.4,274.2,1014.2,3.4,1.4,175.2,15.1,7,,2021-11-04T06:35:16,2021-11-04T17:33:46,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,5/11/2021,25.8,16.8,20.6,25.8,16.8,20.6,16.6,80.3,0,0,0,,0,0,,9.4,263.7,1014,27.5,0.9,124.7,10.9,6,,2021-11-05T06:36:00,2021-11-05T17:33:04,0,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,6/11/2021,27.4,16.3,20.9,27.7,16.3,20.9,15.2,71.7,0,0,0,,0,0,,11.6,281,1012.6,14.7,1.1,158.7,13.6,6,,2021-11-06T06:36:45,2021-11-06T17:32:24,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,7/11/2021,28.5,16.2,21,27.9,16.2,20.9,14.6,70.4,0,0,0,,0,0,,11.2,284.7,1012.2,15.8,1.3,155.8,13.4,6,,2021-11-07T06:37:30,2021-11-07T17:31:45,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,8/11/2021,28,15.3,21,27.6,15.3,20.9,12.8,62.7,0,0,0,,0,0,,12.3,306.5,1014.1,10.7,1.5,141,12.2,6,,2021-11-08T06:38:16,2021-11-08T17:31:08,0.12,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,9/11/2021,28,15.4,21.4,27.4,15.4,21.3,12.2,59.1,0,0,0,,0,0,,13,304.3,1014.8,13.4,1.4,167.5,14.4,6,,2021-11-09T06:39:02,2021-11-09T17:30:32,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/11/2021,29,15.4,21.5,29.9,15.4,21.5,13.5,63.3,0,0,0,,0,0,,10.6,278.2,1014.1,4.7,1.5,168.6,14.4,6,,2021-11-10T06:39:49,2021-11-10T17:29:57,0.19,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,11/11/2021,24.9,14.8,19.4,24.9,14.8,19.4,13.6,71.5,0,0,0,,0,0,,9.4,281.8,1013.9,4.8,1.3,161.8,13.8,6,,2021-11-11T06:40:35,2021-11-11T17:29:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/11/2021,26.5,14.4,19.7,26.5,14.4,19.7,14.8,75.3,0,0,0,,0,0,,9.4,291.2,1014.2,12.3,0.9,141,12.1,5,,2021-11-12T06:41:22,2021-11-12T17:28:52,0.25,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/11/2021,27,13.4,19.7,26.6,13.4,19.6,11.1,63.7,0,0,0,,0,0,,9.4,300.2,1014.1,0,1.3,172.2,14.9,7,,2021-11-13T06:42:09,2021-11-13T17:28:21,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/11/2021,26.8,12.8,19.3,26.2,12.8,19.3,9.1,56.6,0,0,0,,0,0,,9.4,281.4,1013.2,0,1.8,165.5,14.2,6,,2021-11-14T06:42:57,2021-11-14T17:27:52,0.32,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/11/2021,25.8,12.7,18.9,25.8,12.7,18.9,10.2,61,0,0,0,,0,0,,7.7,276,1012.5,0,1.6,151.8,13.2,6,,2021-11-15T06:43:44,2021-11-15T17:27:25,0.36,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,16/11/2021,26.3,11.8,18.6,26.3,11.8,18.6,10.4,63.1,0,0,0,,0,0,,11.2,282.6,1013.4,1,1.5,163.2,14.1,6,,2021-11-16T06:44:32,2021-11-16T17:26:59,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/11/2021,26.2,11.8,18.1,26.2,11.8,18.1,10.2,63.3,0,0,0,,0,0,,9.4,63.7,1015.6,16.7,1.4,167.4,14.3,6,,2021-11-17T06:45:20,2021-11-17T17:26:35,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/11/2021,25.6,12.4,19.3,25.6,12.4,19.3,12.3,67.5,0,0,0,,0,0,,7.6,332.9,1014.2,33.4,1.7,139,11.9,5,,2021-11-18T06:46:08,2021-11-18T17:26:12,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
